"Lon";"Lat";"scientificName";"year";"month";"day";"accessRights";"bibliographicCitation";"X_leaflet_id";"layerId";"edit_id"
"56";-6.356792;49.89117;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Joint Nature Conservation Committee (JNCC) (2021): Marine Recorder Snapshot extract of surveys entered by JNCC. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/mehqrq DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:46.775415";324;"324";"324"
"57";-6.274466;49.92726;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Joint Nature Conservation Committee (JNCC) (2021): Marine Recorder Snapshot extract of surveys entered by JNCC. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/mehqrq DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:46.775415";324;"324";"324"
"58";-6.347669;49.88034;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"59";-6.335339;49.88167;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"60";-8.7105;41.1973;"Laminaria ochroleuca";"2006";"8";"9";"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Arenas Parra, F.; Sousa Pinto, I.; Interdisciplinary Centre for Marine and Environmental Research (Porto) (CIIMAR) - University of Porto, Portugal; (2012). Monitoring Porto 2006-2008. https://dx.doi.org/10.14284/65 CIIMAR Monitoring Porto 2006-2008 (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:51.025371";324;"324";"324"
"61";-2.98495;48.86638;"Laminaria ochroleuca";"2016";"5";"29";"Unrestricted";"Agence pour la recherche et la Valorisation Marines (ARVAM); Cellule De Suivi Du Littoral Normand (CSLN); Creocean;  Groupe d'Etude des Milieux Estuariens et Littoraux; Groupe d'étude des milieux estuariens et littoraux Normandie (GEMEL Normandie); Hemisphere Sub; Impact Mer; Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER); MAREX Expertise &amp; Conseil en Environnement Marin (MAREX); National Natural History Museum Paris; CRESCO - Station de biologie marine de Dinard; National Natural History Museum Paris; Station de Biologie Marine de Concarneau; Pierre &amp; Marie Curie University; Roscoff biology station (RBS); TBM Environnement; The National Center for Scientific Research; Laboratoire d'Ecogéochimie des Environnements Benthiques UMR 8222 (LECOB); The National Center for Scientific Research; Laboratoire d’Océanologie et de Géosciences - UMR 8187 LOG (LOG); Université Bordeaux 1; Environnements et Paléoenvironnements Océaniques (EPOC); Université de Bretagne Occidentale; Institut Universitaire Européen de la Mer (IUEM); Université de Bretagne Occidentale; Laboratoire d'écophysiologie et de biotechnologie des halophytes et algues Marines (IUEM-LEBHAM); Université de Bretagne Occidentale; Laboratory of Sciences of the Marine Environment CNRS-UMR6539 (LEMAR); Université de la Réunion; Laboratoire d'Ecologie Marine (ECOMAR); Université de Liège; Station de Recherche Sous-marines et Océanographiques (STARESO); Université de Nantes; Laboratoire de Biologie Marine (Bio-littoral); Université des Sciences et Technologies de Lille; Station Marine de Wimereux (INSU/CNRS); (2019): REBENT - Réseau Benthique. 486 NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:51.251532";324;"324";"324"
"62";8.851667;41.691667;"Laminaria ochroleuca";NA;NA;NA;"To the extent possible under law, the publisher has waived all rights to these data and has dedicated them to the  Public Domain (CC0 1.0)";"Dept. Botany, CIMAR, University of Porto NaGISA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:51.469157";324;"324";"324"
"63";-2.342838;49.43266;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"64";-6.252661;49.96911;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"65";-4.112187;50.30667;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"66";-6.257334;49.971;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"67";-4.108999;50.314965;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY 4.0) License";"Sinde Mano A L, Monteiro C, Pádua Lima F, Pereira J, Nieto Vilela R A, Seabra R (2024). Biodiversity data from rocky intertidal zones, surveyed from Scotland to Morocco in 2022 and 2023. Version 1.2. CIBIO (Research Center in Biodiversity and Genetic Resources) Portugal. Samplingevent dataset. http://ipt.gbif.pt/ipt/resource?r=intertidal_biodiversity_northatlantic22&amp;v=1.2 CIBIO NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:51.687796";324;"324";"324"
"68";-3.05655;48.83898;"Laminaria ochroleuca";"2017";"4";"18";"Unrestricted";"Agence pour la recherche et la Valorisation Marines (ARVAM); Cellule De Suivi Du Littoral Normand (CSLN); Creocean;  Groupe d'Etude des Milieux Estuariens et Littoraux; Groupe d'étude des milieux estuariens et littoraux Normandie (GEMEL Normandie); Hemisphere Sub; Impact Mer; Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER); MAREX Expertise &amp; Conseil en Environnement Marin (MAREX); National Natural History Museum Paris; CRESCO - Station de biologie marine de Dinard; National Natural History Museum Paris; Station de Biologie Marine de Concarneau; Pierre &amp; Marie Curie University; Roscoff biology station (RBS); TBM Environnement; The National Center for Scientific Research; Laboratoire d'Ecogéochimie des Environnements Benthiques UMR 8222 (LECOB); The National Center for Scientific Research; Laboratoire d’Océanologie et de Géosciences - UMR 8187 LOG (LOG); Université Bordeaux 1; Environnements et Paléoenvironnements Océaniques (EPOC); Université de Bretagne Occidentale; Institut Universitaire Européen de la Mer (IUEM); Université de Bretagne Occidentale; Laboratoire d'écophysiologie et de biotechnologie des halophytes et algues Marines (IUEM-LEBHAM); Université de Bretagne Occidentale; Laboratory of Sciences of the Marine Environment CNRS-UMR6539 (LEMAR); Université de la Réunion; Laboratoire d'Ecologie Marine (ECOMAR); Université de Liège; Station de Recherche Sous-marines et Océanographiques (STARESO); Université de Nantes; Laboratoire de Biologie Marine (Bio-littoral); Université des Sciences et Technologies de Lille; Station Marine de Wimereux (INSU/CNRS); (2019): REBENT - Réseau Benthique. 486 NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:51.251532";324;"324";"324"
"69";-6.32;49.97034;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"70";-4.128401;50.33733;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"71";-8.71638888888889;41.205;"Laminaria ochroleuca";"2004";"10";"26";"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Aráujo R., Bárbara I, Tibaldo M., Berecibar E., Díaz Tapia P., Pereira R., Santos R. &amp; Sousa-Pinto I. Checklist of benthic marine algae and cyanobacteria of northern Portugal. Centre of Marine and Environmental Research; Interdisciplinary Centre for Marine and Environmental Research (Porto) (Ciimar). CIIMAR Checklist Northern Portugal (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:48.130906";324;"324";"324"
"72";-8.87734;41.74468;"Laminaria ochroleuca";"2006";"2";"27";"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Arenas Parra, F.; Sousa Pinto, I.; Interdisciplinary Centre for Marine and Environmental Research (Porto) (CIIMAR) - University of Porto, Portugal; (2012). Monitoring Porto 2006-2008. https://dx.doi.org/10.14284/65 CIIMAR Monitoring Porto 2006-2008 (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:51.025371";324;"324";"324"
"73";-4.6038623;48.6154861;"Laminaria ochroleuca";"2015";"4";"12";"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Institut Français de Recherche pour l’Exploitation de la MER (2022). Macrophytes occurrence data within French Mediterranen Lagoon since 2006 NA QUADRIGE - Coastal monitoring database and products, 1974 onwards. (6064) (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:43.138385";324;"324";"324"
"74";-6.251494;49.96;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"75";-4.717133;48.066083;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";"Cite data as:Rassweiler, A., Novak, M., Okamoto, D., Byrnes, J., Krumhansl, K. (2016). Global Kelp Timeseries from NCEAS/KEEN Working Group. Florida State University, Oregon State University, Simon Fraser University, University of Massachusetts Boston. Data accessed at http://catalogue-temperatereefbase.imas.utas.edu.au:/geonetwork/srv/en/metadata.show?uuid=ecbe5cc3-3fbf-4569-b5e8-07c2201fcb9c on [access date].

If you have kelp timeseries greater than 3 years in length, please consider contributing to the data set. Contact Jarrett Byrnes for details. IMAS and University of Massachusetts NCEAS-KEEN-TS (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:44.583438";324;"324";"324"
"76";-6.299997;49.90234;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"77";-2.257692;49.72677;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"78";-6.26584;49.9555;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"79";-2.385834;49.40733;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
